* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, badlands, minecraft:badlands, MONSTER, minecraft:spider, 80, 4, 4
2272, river, climaterivers:warm_river, MONSTER, enemyexpansion:equestrian, 20, 1, 1
2273, river, climaterivers:warm_river, MONSTER, enemyexpansion:faller, 50, 1, 2
2274, river, climaterivers:warm_river, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2275, river, climaterivers:warm_river, MONSTER, enemyexpansion:huntsman, 50, 1, 1
2276, river, climaterivers:warm_river, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2277, river, climaterivers:warm_river, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2278, river, climaterivers:warm_river, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2279, river, climaterivers:warm_river, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2280, river, climaterivers:warm_river, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2281, river, climaterivers:warm_river, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2282, river, climaterivers:warm_river, MONSTER, enemyexpansion:intruder, 50, 1, 2
2283, river, climaterivers:warm_river, MONSTER, enemyexpansion:meature, 20, 1, 5
2284, river, climaterivers:warm_river, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
2285, river, climaterivers:warm_river, MONSTER, enemyexpansion:slugger, 40, 1, 1
2286, river, climaterivers:warm_river, MONSTER, enemyexpansion:sprinter, 70, 1, 1
2287, river, climaterivers:warm_river, MONSTER, enemyexpansion:troll, 10, 1, 1
2288, river, climaterivers:warm_river, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
2289, river, climaterivers:warm_river, MONSTER, enemyexpansion:vampire, 20, 1, 1
2290, river, climaterivers:warm_river, MONSTER, kaolinclayze:wiloger, 0, 0, 0
2291, river, climaterivers:warm_river, CREATURE, naturalist:coral_snake, 10, 1, 1
2292, river, climaterivers:warm_river, CREATURE, naturalist:duck, 10, 3, 4
2293, river, climaterivers:warm_river, CREATURE, naturalist:snail, 10, 2, 3
2294, river, climaterivers:warm_river, CREATURE, minecraft:pig, 15, 1, 1
2295, river, climaterivers:warm_river, CREATURE, minecraft:pig, 15, 1, 1
2296, river, climaterivers:warm_river, AMBIENT, minecraft:bat, 10, 8, 8
2297, river, climaterivers:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2298, river, climaterivers:warm_river, WATER_CREATURE, minecraft:squid, 10, 1, 4
2299, river, climaterivers:warm_river, WATER_AMBIENT, minecraft:tropical_fish, 10, 1, 5
2300, river, climaterivers:warm_river, WATER_AMBIENT, naturalist:bass, 10, 3, 6
2301, nether, minecraft:warped_forest, MONSTER, minecraft:enderman, 5, 4, 4
2302, nether, minecraft:warped_forest, MONSTER, kaolinclayze:beast, 0, 0, 0
2303, nether, minecraft:warped_forest, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2304, nether, minecraft:warped_forest, MONSTER, kaolinclayze:golem_2, 0, 0, 0
2305, nether, minecraft:warped_forest, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2306, nether, minecraft:warped_forest, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2307, nether, minecraft:warped_forest, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2308, nether, minecraft:warped_forest, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2309, nether, minecraft:warped_forest, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2310, nether, minecraft:warped_forest, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2311, nether, minecraft:warped_forest, MONSTER, kaolinclayze:tfc, 0, 0, 0
2312, nether, minecraft:warped_forest, MONSTER, kaolinclayze:wiloger, 0, 0, 0
2313, nether, minecraft:warped_forest, MONSTER, minecraft:zombified_piglin, 10, 1, 4
2314, nether, minecraft:warped_forest, MONSTER, minecraft:ghast, 7, 4, 4
2315, nether, minecraft:warped_forest, CREATURE, minecraft:strider, 60, 1, 2
2316, none, minecraft:windswept_forest, MONSTER, minecraft:spider, 80, 4, 4
2317, none, minecraft:windswept_forest, MONSTER, minecraft:cave_spider, 80, 4, 4
2318, none, minecraft:windswept_forest, MONSTER, minecraft:zombie, 80, 4, 4
2319, none, minecraft:windswept_forest, MONSTER, minecraft:zombie_villager, 10, 1, 1
2320, none, minecraft:windswept_forest, MONSTER, minecraft:skeleton, 80, 4, 4
2321, none, minecraft:windswept_forest, MONSTER, minecraft:stray, 80, 4, 4
2322, none, minecraft:windswept_forest, MONSTER, minecraft:creeper, 80, 4, 4
2323, none, minecraft:windswept_forest, MONSTER, minecraft:slime, 80, 4, 4
2324, none, minecraft:windswept_forest, MONSTER, minecraft:enderman, 5, 1, 4
2325, none, minecraft:windswept_forest, MONSTER, minecraft:witch, 5, 1, 1
2326, none, minecraft:windswept_forest, MONSTER, kaolinclayze:beast, 0, 0, 0
2327, none, minecraft:windswept_forest, MONSTER, enemyexpansion:crawler, 50, 1, 2
2328, none, minecraft:windswept_forest, MONSTER, enemyexpansion:direwolf, 80, 2, 4
2329, none, minecraft:windswept_forest, MONSTER, enemyexpansion:equestrian, 20, 1, 1
2330, none, minecraft:windswept_forest, MONSTER, enemyexpansion:faller, 50, 1, 2
2331, none, minecraft:windswept_forest, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2332, none, minecraft:windswept_forest, MONSTER, enemyexpansion:huntsman, 50, 1, 1
2333, none, minecraft:windswept_forest, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2334, none, minecraft:windswept_forest, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2335, none, minecraft:windswept_forest, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2336, none, minecraft:windswept_forest, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2337, none, minecraft:windswept_forest, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2338, none, minecraft:windswept_forest, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2339, none, minecraft:windswept_forest, MONSTER, enemyexpansion:intruder, 50, 1, 2
2340, none, minecraft:windswept_forest, MONSTER, enemyexpansion:meature, 20, 1, 5
2341, none, minecraft:windswept_forest, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
2342, none, minecraft:windswept_forest, MONSTER, enemyexpansion:slugger, 40, 1, 1
2343, none, minecraft:windswept_forest, MONSTER, enemyexpansion:sprinter, 70, 1, 1
2344, none, minecraft:windswept_forest, MONSTER, enemyexpansion:troll, 10, 1, 1
2345, none, minecraft:windswept_forest, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
2346, none, minecraft:windswept_forest, MONSTER, enemyexpansion:vampire, 20, 1, 1
2347, none, minecraft:windswept_forest, MONSTER, kaolinclayze:wiloger, 0, 0, 0
2348, none, minecraft:windswept_forest, CREATURE, minecraft:mooshroom, 10, 4, 8
2349, none, minecraft:windswept_forest, CREATURE, naturalist:bluejay, 10, 3, 4
2350, none, minecraft:windswept_forest, CREATURE, naturalist:canary, 10, 3, 4
2351, none, minecraft:windswept_forest, CREATURE, naturalist:snail, 10, 2, 3
2352, none, minecraft:windswept_forest, CREATURE, ytech:mouflon, 10, 2, 6
2353, none, minecraft:windswept_forest, CREATURE, ytech:woolly_mammoth, 10, 2, 6
2354, none, minecraft:windswept_forest, CREATURE, minecraft:pig, 15, 1, 1
2355, none, minecraft:windswept_forest, AMBIENT, minecraft:bat, 10, 8, 8
2356, none, minecraft:windswept_forest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2357, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:spider, 80, 4, 4
2358, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:cave_spider, 80, 4, 4
2359, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie, 80, 4, 4
2360, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
2361, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2362, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:stray, 80, 4, 4
2363, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:creeper, 80, 4, 4
2364, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:slime, 80, 4, 4
2365, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:enderman, 5, 1, 4
2366, none, minecraft:windswept_gravelly_hills, MONSTER, minecraft:witch, 5, 1, 1
2367, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:beast, 0, 0, 0
2368, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:crawler, 50, 1, 2
2369, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:direwolf, 80, 2, 4
2370, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:equestrian, 20, 1, 1
2371, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:faller, 50, 1, 2
2372, none, minecraft:windswept_gravelly_hills, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2373, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:huntsman, 50, 1, 1
2374, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2375, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2376, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2377, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2378, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2379, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2380, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:intruder, 50, 1, 2
2381, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:meature, 20, 1, 5
2382, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
2383, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:slugger, 40, 1, 1
2384, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:sprinter, 70, 1, 1
2385, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:troll, 10, 1, 1
2386, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
2387, none, minecraft:windswept_gravelly_hills, MONSTER, enemyexpansion:vampire, 20, 1, 1
2388, none, minecraft:windswept_gravelly_hills, MONSTER, kaolinclayze:wiloger, 0, 0, 0
2389, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:sheep, 12, 4, 4
2390, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 10, 4, 4
2391, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:chicken, 10, 4, 4
2392, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:cow, 10, 4, 4
2393, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:llama, 10, 4, 6
2394, none, minecraft:windswept_gravelly_hills, CREATURE, naturalist:bluejay, 10, 3, 4
2395, none, minecraft:windswept_gravelly_hills, CREATURE, naturalist:canary, 10, 3, 4
2396, none, minecraft:windswept_gravelly_hills, CREATURE, naturalist:snail, 10, 2, 3
2397, none, minecraft:windswept_gravelly_hills, CREATURE, ytech:mouflon, 10, 2, 6
2398, none, minecraft:windswept_gravelly_hills, CREATURE, ytech:woolly_mammoth, 10, 2, 6
2399, none, minecraft:windswept_gravelly_hills, CREATURE, minecraft:pig, 15, 1, 1
2400, none, minecraft:windswept_gravelly_hills, AMBIENT, minecraft:bat, 10, 8, 8
2401, none, minecraft:windswept_gravelly_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2402, none, minecraft:windswept_hills, MONSTER, minecraft:spider, 80, 4, 4
2403, none, minecraft:windswept_hills, MONSTER, minecraft:zombie, 80, 4, 4
2404, none, minecraft:windswept_hills, MONSTER, minecraft:zombie_villager, 10, 1, 1
2405, none, minecraft:windswept_hills, MONSTER, minecraft:skeleton, 80, 4, 4
2406, none, minecraft:windswept_hills, MONSTER, minecraft:creeper, 80, 4, 4
2407, none, minecraft:windswept_hills, MONSTER, minecraft:slime, 80, 4, 4
2408, none, minecraft:windswept_hills, MONSTER, minecraft:enderman, 5, 1, 4
2409, none, minecraft:windswept_hills, MONSTER, minecraft:witch, 5, 1, 1
2410, none, minecraft:windswept_hills, MONSTER, kaolinclayze:beast, 0, 0, 0
2411, none, minecraft:windswept_hills, MONSTER, enemyexpansion:crawler, 50, 1, 2
2412, none, minecraft:windswept_hills, MONSTER, enemyexpansion:direwolf, 80, 2, 4
2413, none, minecraft:windswept_hills, MONSTER, enemyexpansion:equestrian, 20, 1, 1
2414, none, minecraft:windswept_hills, MONSTER, enemyexpansion:faller, 50, 1, 2
2415, none, minecraft:windswept_hills, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2416, none, minecraft:windswept_hills, MONSTER, enemyexpansion:huntsman, 50, 1, 1
2417, none, minecraft:windswept_hills, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2418, none, minecraft:windswept_hills, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2419, none, minecraft:windswept_hills, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2420, none, minecraft:windswept_hills, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2421, none, minecraft:windswept_hills, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2422, none, minecraft:windswept_hills, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2423, none, minecraft:windswept_hills, MONSTER, enemyexpansion:intruder, 50, 1, 2
2424, none, minecraft:windswept_hills, MONSTER, enemyexpansion:meature, 20, 1, 5
2425, none, minecraft:windswept_hills, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
2426, none, minecraft:windswept_hills, MONSTER, enemyexpansion:slugger, 40, 1, 1
2427, none, minecraft:windswept_hills, MONSTER, enemyexpansion:sprinter, 70, 1, 1
2428, none, minecraft:windswept_hills, MONSTER, enemyexpansion:troll, 10, 1, 1
2429, none, minecraft:windswept_hills, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
2430, none, minecraft:windswept_hills, MONSTER, enemyexpansion:vampire, 20, 1, 1
2431, none, minecraft:windswept_hills, MONSTER, kaolinclayze:wiloger, 0, 0, 0
2432, none, minecraft:windswept_hills, CREATURE, minecraft:sheep, 12, 4, 4
2433, none, minecraft:windswept_hills, CREATURE, minecraft:pig, 10, 4, 4
2434, none, minecraft:windswept_hills, CREATURE, minecraft:chicken, 10, 4, 4
2435, none, minecraft:windswept_hills, CREATURE, minecraft:cow, 10, 4, 4
2436, none, minecraft:windswept_hills, CREATURE, minecraft:llama, 10, 4, 6
2437, none, minecraft:windswept_hills, CREATURE, naturalist:bluejay, 10, 3, 4
2438, none, minecraft:windswept_hills, CREATURE, naturalist:canary, 10, 3, 4
2439, none, minecraft:windswept_hills, CREATURE, naturalist:snail, 10, 2, 3
2440, none, minecraft:windswept_hills, CREATURE, ytech:mouflon, 10, 2, 6
2441, none, minecraft:windswept_hills, CREATURE, ytech:woolly_mammoth, 10, 2, 6
2442, none, minecraft:windswept_hills, CREATURE, minecraft:pig, 15, 1, 1
2443, none, minecraft:windswept_hills, AMBIENT, minecraft:bat, 10, 8, 8
2444, none, minecraft:windswept_hills, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2445, savanna, minecraft:windswept_savanna, MONSTER, minecraft:spider, 80, 4, 4
2446, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie, 80, 4, 4
2447, savanna, minecraft:windswept_savanna, MONSTER, minecraft:zombie_villager, 10, 1, 1
2448, savanna, minecraft:windswept_savanna, MONSTER, minecraft:skeleton, 80, 4, 4
2449, savanna, minecraft:windswept_savanna, MONSTER, minecraft:creeper, 80, 4, 4
2450, savanna, minecraft:windswept_savanna, MONSTER, minecraft:slime, 80, 4, 4
2451, savanna, minecraft:windswept_savanna, MONSTER, minecraft:enderman, 5, 1, 4
2452, savanna, minecraft:windswept_savanna, MONSTER, minecraft:witch, 5, 1, 1
2453, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:beast, 0, 0, 0
2454, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:crawler, 50, 1, 2
2455, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:direwolf, 80, 2, 4
2456, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:equestrian, 20, 1, 1
2457, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:faller, 50, 1, 2
2458, savanna, minecraft:windswept_savanna, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2459, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:huntsman, 50, 1, 1
2460, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2461, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2462, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2463, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2464, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2465, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2466, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:intruder, 50, 1, 2
2467, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:meature, 20, 1, 5
2468, savanna, minecraft:windswept_savanna, MONSTER, luminous_monsters:savannah_skeleton, 80, 1, 3
2469, savanna, minecraft:windswept_savanna, MONSTER, luminous_monsters:savannah_zombie, 80, 1, 3
2470, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
2471, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:slugger, 40, 1, 1
2472, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:sprinter, 70, 1, 1
2473, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:troll, 10, 1, 1
2474, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
2475, savanna, minecraft:windswept_savanna, MONSTER, enemyexpansion:vampire, 20, 1, 1
2476, savanna, minecraft:windswept_savanna, MONSTER, kaolinclayze:wiloger, 0, 0, 0
2477, savanna, minecraft:windswept_savanna, CREATURE, minecraft:horse, 10, 2, 6
2478, savanna, minecraft:windswept_savanna, CREATURE, minecraft:donkey, 10, 1, 1
2479, savanna, minecraft:windswept_savanna, CREATURE, naturalist:boar, 10, 3, 4
2480, savanna, minecraft:windswept_savanna, CREATURE, naturalist:cardinal, 10, 3, 4
2481, savanna, minecraft:windswept_savanna, CREATURE, naturalist:elephant, 10, 1, 3
2482, savanna, minecraft:windswept_savanna, CREATURE, naturalist:finch, 10, 3, 4
2483, savanna, minecraft:windswept_savanna, CREATURE, naturalist:giraffe, 10, 1, 3
2484, savanna, minecraft:windswept_savanna, CREATURE, naturalist:hippo, 10, 1, 3
2485, savanna, minecraft:windswept_savanna, CREATURE, naturalist:lion, 10, 1, 3
2486, savanna, minecraft:windswept_savanna, CREATURE, naturalist:lizard, 10, 1, 1
2487, savanna, minecraft:windswept_savanna, CREATURE, naturalist:rhino, 10, 1, 3
2488, savanna, minecraft:windswept_savanna, CREATURE, naturalist:snail, 10, 2, 3
2489, savanna, minecraft:windswept_savanna, CREATURE, naturalist:vulture, 10, 3, 5
2490, savanna, minecraft:windswept_savanna, CREATURE, naturalist:zebra, 10, 2, 6
2491, savanna, minecraft:windswept_savanna, CREATURE, ytech:aurochs, 10, 2, 6
2492, savanna, minecraft:windswept_savanna, CREATURE, ytech:deer, 15, 4, 8
2493, savanna, minecraft:windswept_savanna, CREATURE, ytech:fowl, 10, 2, 6
2494, savanna, minecraft:windswept_savanna, CREATURE, ytech:saber_tooth_tiger, 10, 1, 3
2495, savanna, minecraft:windswept_savanna, CREATURE, ytech:terror_bird, 10, 1, 2
2496, savanna, minecraft:windswept_savanna, CREATURE, ytech:wild_boar, 10, 2, 6
2497, savanna, minecraft:windswept_savanna, CREATURE, ytech:woolly_mammoth, 10, 2, 6
2498, savanna, minecraft:windswept_savanna, CREATURE, ytech:woolly_rhino, 10, 2, 6
2499, savanna, minecraft:windswept_savanna, AMBIENT, minecraft:bat, 10, 8, 8
2500, savanna, minecraft:windswept_savanna, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
2501, badlands, minecraft:wooded_badlands, MONSTER, minecraft:spider, 80, 4, 4
2502, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie, 80, 4, 4
2503, badlands, minecraft:wooded_badlands, MONSTER, minecraft:zombie_villager, 10, 1, 1
2504, badlands, minecraft:wooded_badlands, MONSTER, minecraft:skeleton, 80, 4, 4
2505, badlands, minecraft:wooded_badlands, MONSTER, minecraft:creeper, 80, 4, 4
2506, badlands, minecraft:wooded_badlands, MONSTER, minecraft:slime, 80, 4, 4
2507, badlands, minecraft:wooded_badlands, MONSTER, minecraft:enderman, 5, 1, 4
2508, badlands, minecraft:wooded_badlands, MONSTER, minecraft:witch, 5, 1, 1
2509, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:beast, 0, 0, 0
2510, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:crawler, 50, 1, 2
2511, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:direwolf, 80, 2, 4
2512, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:equestrian, 20, 1, 1
2513, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:faller, 50, 1, 2
2514, badlands, minecraft:wooded_badlands, MONSTER, luminous_monsters:glacial_zombie, 80, 1, 3
2515, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:huntsman, 50, 1, 1
2516, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:iloger_1, 0, 0, 0
2517, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:iloger_2, 0, 0, 0
2518, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:iloger_3, 0, 0, 0
2519, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:iloger_4, 0, 0, 0
2520, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:iloger_5, 0, 0, 0
2521, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:iloger_6, 0, 0, 0
2522, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:intruder, 50, 1, 2
2523, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:meature, 20, 1, 5
2524, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:silverqueen, 10, 1, 1
2525, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:slugger, 40, 1, 1
2526, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:sprinter, 70, 1, 1
2527, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:troll, 10, 1, 1
2528, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:vampflyer, 20, 1, 1
2529, badlands, minecraft:wooded_badlands, MONSTER, enemyexpansion:vampire, 20, 1, 1
2530, badlands, minecraft:wooded_badlands, MONSTER, kaolinclayze:wiloger, 0, 0, 0
